commercial_area_code,business_type,day_of_week,weight
3120027,CAFE_BEVERAGE,TUESDAY,1
3120027,CAFE_BEVERAGE,WEDNESDAY,1
3120027,CAFE_BEVERAGE,THURSDAY,1
3120027,CAFE_BEVERAGE,FRIDAY,2
3120027,CAFE_BEVERAGE,SATURDAY,-1
3120027,CAFE_BEVERAGE,SUNDAY,-3
3120027,BAKERY,MONDAY,3
3120027,BAKERY,TUESDAY,4
3120027,BAKERY,WEDNESDAY,4
3120027,BAKERY,THURSDAY,4
3120027,BAKERY,FRIDAY,3
3120027,BAKERY,SATURDAY,-6
3120027,BAKERY,SUNDAY,-6
3120028,KOREAN_FOOD,MONDAY,0
3120028,KOREAN_FOOD,TUESDAY,1
3120028,KOREAN_FOOD,WEDNESDAY,1
3120028,KOREAN_FOOD,THURSDAY,1
3120028,KOREAN_FOOD,FRIDAY,2
3120028,KOREAN_FOOD,SATURDAY,-2
3120028,KOREAN_FOOD,SUNDAY,-4
3120028,CHINESE_FOOD,MONDAY,0
3120028,CHINESE_FOOD,TUESDAY,1
3120028,CHINESE_FOOD,WEDNESDAY,2
3120028,CHINESE_FOOD,THURSDAY,2
3120028,CHINESE_FOOD,FRIDAY,4
3120028,CHINESE_FOOD,SATURDAY,-4
3120028,CHINESE_FOOD,SUNDAY,-6
3120028,JAPANESE_FOOD,MONDAY,0
3120028,JAPANESE_FOOD,TUESDAY,0
3120028,JAPANESE_FOOD,WEDNESDAY,1
3120028,JAPANESE_FOOD,THURSDAY,1
3120028,JAPANESE_FOOD,FRIDAY,3
3120028,JAPANESE_FOOD,SATURDAY,-2
3120028,JAPANESE_FOOD,SUNDAY,-4
3120028,WESTERN_FOOD,MONDAY,-1
3120028,WESTERN_FOOD,TUESDAY,0
3120028,WESTERN_FOOD,WEDNESDAY,1
3120028,WESTERN_FOOD,THURSDAY,0
3120028,WESTERN_FOOD,FRIDAY,2
3120028,WESTERN_FOOD,SATURDAY,0
3120028,WESTERN_FOOD,SUNDAY,-2
3120028,CHICKEN,MONDAY,-1
3120028,CHICKEN,TUESDAY,0
3120028,CHICKEN,WEDNESDAY,3
3120028,CHICKEN,THURSDAY,2
3120028,CHICKEN,FRIDAY,3
3120028,CHICKEN,SATURDAY,0
3120028,CHICKEN,SUNDAY,-6
3120028,FAST_FOOD,MONDAY,0
3120028,FAST_FOOD,TUESDAY,0
3120028,FAST_FOOD,WEDNESDAY,1
3120028,FAST_FOOD,THURSDAY,2
3120028,FAST_FOOD,FRIDAY,2
3120028,FAST_FOOD,SATURDAY,-2
3120028,FAST_FOOD,SUNDAY,-3
3120028,BUNSIK,MONDAY,6
3120028,BUNSIK,TUESDAY,6
3120028,BUNSIK,WEDNESDAY,6
3120028,BUNSIK,THURSDAY,6
3120028,BUNSIK,FRIDAY,4
3120028,BUNSIK,SATURDAY,-6
3120028,BUNSIK,SUNDAY,-6
3120028,CAFE_BEVERAGE,MONDAY,0
3120028,CAFE_BEVERAGE,TUESDAY,1
3120028,CAFE_BEVERAGE,WEDNESDAY,1
3120028,CAFE_BEVERAGE,THURSDAY,2
3120028,CAFE_BEVERAGE,FRIDAY,3
3120028,CAFE_BEVERAGE,SATURDAY,-2
3120028,CAFE_BEVERAGE,SUNDAY,-6
3120028,BAKERY,MONDAY,0
3120028,BAKERY,TUESDAY,0
3120028,BAKERY,WEDNESDAY,3
3120028,BAKERY,THURSDAY,1
3120028,BAKERY,FRIDAY,2
3120028,BAKERY,SATURDAY,-1
3120028,BAKERY,SUNDAY,-5
3120029,KOREAN_FOOD,MONDAY,3
3120029,KOREAN_FOOD,TUESDAY,4
3120029,KOREAN_FOOD,WEDNESDAY,4
3120029,KOREAN_FOOD,THURSDAY,4
3120029,KOREAN_FOOD,FRIDAY,4
3120029,KOREAN_FOOD,SATURDAY,-5
3120029,KOREAN_FOOD,SUNDAY,-6
3120029,CAFE_BEVERAGE,MONDAY,2
3120029,CAFE_BEVERAGE,TUESDAY,2
3120029,CAFE_BEVERAGE,WEDNESDAY,3
3120029,CAFE_BEVERAGE,THURSDAY,3
3120029,CAFE_BEVERAGE,FRIDAY,4
3120029,CAFE_BEVERAGE,SATURDAY,-4
3120029,CAFE_BEVERAGE,SUNDAY,-6
3120029,BAKERY,MONDAY,0
3120029,BAKERY,TUESDAY,0
3120029,BAKERY,WEDNESDAY,3
3120029,BAKERY,THURSDAY,5
3120029,BAKERY,FRIDAY,5
3120029,BAKERY,SATURDAY,-1
3120029,BAKERY,SUNDAY,-6
3120030,KOREAN_FOOD,MONDAY,5
3120030,KOREAN_FOOD,TUESDAY,5
3120030,KOREAN_FOOD,WEDNESDAY,5
3120030,KOREAN_FOOD,THURSDAY,5
3120030,KOREAN_FOOD,FRIDAY,6
3120030,KOREAN_FOOD,SATURDAY,-6
3120030,KOREAN_FOOD,SUNDAY,-6
3120030,CHINESE_FOOD,MONDAY,4
3120030,CHINESE_FOOD,TUESDAY,6
3120030,CHINESE_FOOD,WEDNESDAY,6
3120030,CHINESE_FOOD,THURSDAY,6
3120030,CHINESE_FOOD,FRIDAY,6
3120030,CHINESE_FOOD,SATURDAY,-6
3120030,CHINESE_FOOD,SUNDAY,-6
3120030,JAPANESE_FOOD,MONDAY,0
3120030,JAPANESE_FOOD,TUESDAY,6
3120030,JAPANESE_FOOD,WEDNESDAY,6
3120030,JAPANESE_FOOD,THURSDAY,6
3120030,JAPANESE_FOOD,FRIDAY,6
3120030,JAPANESE_FOOD,SATURDAY,-6
3120030,JAPANESE_FOOD,SUNDAY,-6
3120030,WESTERN_FOOD,MONDAY,-4
3120030,WESTERN_FOOD,TUESDAY,-6
3120030,WESTERN_FOOD,WEDNESDAY,0
3120030,WESTERN_FOOD,THURSDAY,0
3120030,WESTERN_FOOD,FRIDAY,6
3120030,WESTERN_FOOD,SATURDAY,6
3120030,WESTERN_FOOD,SUNDAY,-5
3120030,BUNSIK,MONDAY,3
3120030,BUNSIK,TUESDAY,6
3120030,BUNSIK,WEDNESDAY,6
3120030,BUNSIK,THURSDAY,6
3120030,BUNSIK,FRIDAY,6
3120030,BUNSIK,SATURDAY,-6
3120030,BUNSIK,SUNDAY,-6
3120030,CAFE_BEVERAGE,MONDAY,3
3120030,CAFE_BEVERAGE,TUESDAY,4
3120030,CAFE_BEVERAGE,WEDNESDAY,5
3120030,CAFE_BEVERAGE,THURSDAY,5
3120030,CAFE_BEVERAGE,FRIDAY,5
3120030,CAFE_BEVERAGE,SATURDAY,-6
3120030,CAFE_BEVERAGE,SUNDAY,-6
3120030,BAKERY,MONDAY,2
3120030,BAKERY,TUESDAY,4
3120030,BAKERY,WEDNESDAY,4
3120030,BAKERY,THURSDAY,5
3120030,BAKERY,FRIDAY,6
3120030,BAKERY,SATURDAY,-6
3120030,BAKERY,SUNDAY,-2
3120031,KOREAN_FOOD,MONDAY,2
3120031,KOREAN_FOOD,TUESDAY,3
3120031,KOREAN_FOOD,WEDNESDAY,4
3120031,KOREAN_FOOD,THURSDAY,4
3120031,KOREAN_FOOD,FRIDAY,5
3120031,KOREAN_FOOD,SATURDAY,-6
3120031,KOREAN_FOOD,SUNDAY,-6
3120031,CHINESE_FOOD,MONDAY,4
3120031,CHINESE_FOOD,TUESDAY,6
3120031,CHINESE_FOOD,WEDNESDAY,6
3120031,CHINESE_FOOD,THURSDAY,6
3120031,CHINESE_FOOD,FRIDAY,6
3120031,CHINESE_FOOD,SATURDAY,-6
3120031,CHINESE_FOOD,SUNDAY,-6
3120031,JAPANESE_FOOD,MONDAY,3
3120031,JAPANESE_FOOD,TUESDAY,4
3120031,JAPANESE_FOOD,WEDNESDAY,5
3120031,JAPANESE_FOOD,THURSDAY,5
3120031,JAPANESE_FOOD,FRIDAY,5
3120031,JAPANESE_FOOD,SATURDAY,-6
3120031,JAPANESE_FOOD,SUNDAY,-6
3120031,WESTERN_FOOD,MONDAY,-2
3120031,WESTERN_FOOD,TUESDAY,0
3120031,WESTERN_FOOD,WEDNESDAY,1
3120031,WESTERN_FOOD,THURSDAY,2
3120031,WESTERN_FOOD,FRIDAY,4
3120031,WESTERN_FOOD,SATURDAY,-1
3120031,WESTERN_FOOD,SUNDAY,-6
3120031,CHICKEN,MONDAY,4
3120031,CHICKEN,TUESDAY,6
3120031,CHICKEN,WEDNESDAY,5
3120031,CHICKEN,THURSDAY,6
3120031,CHICKEN,FRIDAY,6
3120031,CHICKEN,SATURDAY,-6
3120031,CHICKEN,SUNDAY,-6
3120031,BUNSIK,MONDAY,5
3120031,BUNSIK,TUESDAY,6
3120031,BUNSIK,WEDNESDAY,6
3120031,BUNSIK,THURSDAY,6
3120031,BUNSIK,FRIDAY,6
3120031,BUNSIK,SATURDAY,-6
3120031,BUNSIK,SUNDAY,-6
3120031,CAFE_BEVERAGE,MONDAY,3
3120031,CAFE_BEVERAGE,TUESDAY,4
3120031,CAFE_BEVERAGE,WEDNESDAY,5
3120031,CAFE_BEVERAGE,THURSDAY,5
3120031,CAFE_BEVERAGE,FRIDAY,5
3120031,CAFE_BEVERAGE,SATURDAY,-6
3120031,CAFE_BEVERAGE,SUNDAY,-6
3120031,BAKERY,MONDAY,4
3120031,BAKERY,TUESDAY,6
3120031,BAKERY,WEDNESDAY,6
3120031,BAKERY,THURSDAY,6
3120031,BAKERY,FRIDAY,6
3120031,BAKERY,SATURDAY,-6
3120031,BAKERY,SUNDAY,-6
3120032,KOREAN_FOOD,MONDAY,3
3120032,KOREAN_FOOD,TUESDAY,5
3120032,KOREAN_FOOD,WEDNESDAY,5
3120032,KOREAN_FOOD,THURSDAY,5
3120032,KOREAN_FOOD,FRIDAY,5
3120032,KOREAN_FOOD,SATURDAY,-6
3120032,KOREAN_FOOD,SUNDAY,-6
3120032,CHINESE_FOOD,MONDAY,2
3120032,CHINESE_FOOD,TUESDAY,5
3120032,CHINESE_FOOD,WEDNESDAY,5
3120032,CHINESE_FOOD,THURSDAY,6
3120032,CHINESE_FOOD,FRIDAY,5
3120032,CHINESE_FOOD,SATURDAY,-6
3120032,CHINESE_FOOD,SUNDAY,-6
3120032,JAPANESE_FOOD,MONDAY,3
3120032,JAPANESE_FOOD,TUESDAY,5
3120032,JAPANESE_FOOD,WEDNESDAY,5
3120032,JAPANESE_FOOD,THURSDAY,6
3120032,JAPANESE_FOOD,FRIDAY,5
3120032,JAPANESE_FOOD,SATURDAY,-6
3120032,JAPANESE_FOOD,SUNDAY,-6
3120032,WESTERN_FOOD,MONDAY,0
3120032,WESTERN_FOOD,TUESDAY,3
3120032,WESTERN_FOOD,WEDNESDAY,3
3120032,WESTERN_FOOD,THURSDAY,3
3120032,WESTERN_FOOD,FRIDAY,3
3120032,WESTERN_FOOD,SATURDAY,-5
3120032,WESTERN_FOOD,SUNDAY,-6
3120032,CHICKEN,MONDAY,0
3120032,CHICKEN,TUESDAY,0
3120032,CHICKEN,WEDNESDAY,2
3120032,CHICKEN,THURSDAY,4
3120032,CHICKEN,FRIDAY,6
3120032,CHICKEN,SATURDAY,-1
3120032,CHICKEN,SUNDAY,-6
3120032,FAST_FOOD,MONDAY,2
3120032,FAST_FOOD,TUESDAY,5
3120032,FAST_FOOD,WEDNESDAY,5
3120032,FAST_FOOD,THURSDAY,6
3120032,FAST_FOOD,FRIDAY,6
3120032,FAST_FOOD,SATURDAY,-6
3120032,FAST_FOOD,SUNDAY,-6
3120032,BUNSIK,MONDAY,3
3120032,BUNSIK,TUESDAY,5
3120032,BUNSIK,WEDNESDAY,5
3120032,BUNSIK,THURSDAY,5
3120032,BUNSIK,FRIDAY,4
3120032,BUNSIK,SATURDAY,-6
3120032,BUNSIK,SUNDAY,-6
3120032,CAFE_BEVERAGE,MONDAY,3
3120032,CAFE_BEVERAGE,TUESDAY,4
3120032,CAFE_BEVERAGE,WEDNESDAY,4
3120032,CAFE_BEVERAGE,THURSDAY,5
3120032,CAFE_BEVERAGE,FRIDAY,4
3120032,CAFE_BEVERAGE,SATURDAY,-6
3120032,CAFE_BEVERAGE,SUNDAY,-6
3120032,BAKERY,MONDAY,2
3120032,BAKERY,TUESDAY,2
3120032,BAKERY,WEDNESDAY,2
3120032,BAKERY,THURSDAY,2
3120032,BAKERY,FRIDAY,1
3120032,BAKERY,SATURDAY,-4
3120032,BAKERY,SUNDAY,-3
3120033,KOREAN_FOOD,MONDAY,2
3120033,KOREAN_FOOD,TUESDAY,3
3120033,KOREAN_FOOD,WEDNESDAY,3
3120033,KOREAN_FOOD,THURSDAY,4
3120033,KOREAN_FOOD,FRIDAY,5
3120033,KOREAN_FOOD,SATURDAY,-2
3120033,KOREAN_FOOD,SUNDAY,-6
3120033,CAFE_BEVERAGE,MONDAY,-6
3120033,CAFE_BEVERAGE,TUESDAY,2
3120033,CAFE_BEVERAGE,WEDNESDAY,1
3120033,CAFE_BEVERAGE,THURSDAY,3
3120033,CAFE_BEVERAGE,FRIDAY,5
3120033,CAFE_BEVERAGE,SATURDAY,5
3120033,CAFE_BEVERAGE,SUNDAY,-3
3120034,KOREAN_FOOD,MONDAY,2
3120034,KOREAN_FOOD,TUESDAY,-5
3120034,KOREAN_FOOD,WEDNESDAY,6
3120034,KOREAN_FOOD,THURSDAY,2
3120034,KOREAN_FOOD,FRIDAY,3
3120034,KOREAN_FOOD,SATURDAY,-3
3120034,KOREAN_FOOD,SUNDAY,-6
3120034,CAFE_BEVERAGE,MONDAY,-6
3120034,CAFE_BEVERAGE,TUESDAY,-4
3120034,CAFE_BEVERAGE,WEDNESDAY,-3
3120034,CAFE_BEVERAGE,THURSDAY,0
3120034,CAFE_BEVERAGE,FRIDAY,6
3120034,CAFE_BEVERAGE,SATURDAY,6
3120034,CAFE_BEVERAGE,SUNDAY,-6
3120035,KOREAN_FOOD,MONDAY,1
3120035,KOREAN_FOOD,TUESDAY,4
3120035,KOREAN_FOOD,WEDNESDAY,-6
3120035,KOREAN_FOOD,THURSDAY,1
3120035,KOREAN_FOOD,FRIDAY,1
3120035,KOREAN_FOOD,SATURDAY,2
3120035,KOREAN_FOOD,SUNDAY,1
3120035,CAFE_BEVERAGE,MONDAY,5
3120035,CAFE_BEVERAGE,TUESDAY,6
3120035,CAFE_BEVERAGE,WEDNESDAY,6
3120035,CAFE_BEVERAGE,THURSDAY,6
3120035,CAFE_BEVERAGE,FRIDAY,6
3120035,CAFE_BEVERAGE,SATURDAY,-6
3120035,CAFE_BEVERAGE,SUNDAY,-6
3120036,KOREAN_FOOD,MONDAY,-3
3120036,KOREAN_FOOD,TUESDAY,-1
3120036,KOREAN_FOOD,WEDNESDAY,0
3120036,KOREAN_FOOD,THURSDAY,0
3120036,KOREAN_FOOD,FRIDAY,1
3120036,KOREAN_FOOD,SATURDAY,4
3120036,KOREAN_FOOD,SUNDAY,0
3120036,WESTERN_FOOD,MONDAY,-2
3120036,WESTERN_FOOD,TUESDAY,0
3120036,WESTERN_FOOD,WEDNESDAY,1
3120036,WESTERN_FOOD,THURSDAY,1
3120036,WESTERN_FOOD,FRIDAY,1
3120036,WESTERN_FOOD,SATURDAY,0
3120036,WESTERN_FOOD,SUNDAY,-2
3120036,CAFE_BEVERAGE,MONDAY,0
3120036,CAFE_BEVERAGE,TUESDAY,1
3120036,CAFE_BEVERAGE,WEDNESDAY,2
3120036,CAFE_BEVERAGE,THURSDAY,1
3120036,CAFE_BEVERAGE,FRIDAY,1
3120036,CAFE_BEVERAGE,SATURDAY,-2
3120036,CAFE_BEVERAGE,SUNDAY,-3
3120037,KOREAN_FOOD,MONDAY,0
3120037,KOREAN_FOOD,TUESDAY,1
3120037,KOREAN_FOOD,WEDNESDAY,2
3120037,KOREAN_FOOD,THURSDAY,2
3120037,KOREAN_FOOD,FRIDAY,3
3120037,KOREAN_FOOD,SATURDAY,-3
3120037,KOREAN_FOOD,SUNDAY,-6
3120037,CHINESE_FOOD,MONDAY,0
3120037,CHINESE_FOOD,TUESDAY,2
3120037,CHINESE_FOOD,WEDNESDAY,2
3120037,CHINESE_FOOD,THURSDAY,3
3120037,CHINESE_FOOD,FRIDAY,3
3120037,CHINESE_FOOD,SATURDAY,-6
3120037,CHINESE_FOOD,SUNDAY,-5
3120037,JAPANESE_FOOD,MONDAY,1
3120037,JAPANESE_FOOD,TUESDAY,4
3120037,JAPANESE_FOOD,WEDNESDAY,6
3120037,JAPANESE_FOOD,THURSDAY,6
3120037,JAPANESE_FOOD,FRIDAY,6
3120037,JAPANESE_FOOD,SATURDAY,-6
3120037,JAPANESE_FOOD,SUNDAY,-6
3120037,WESTERN_FOOD,MONDAY,-5
3120037,WESTERN_FOOD,TUESDAY,-3
3120037,WESTERN_FOOD,WEDNESDAY,-2
3120037,WESTERN_FOOD,THURSDAY,-2
3120037,WESTERN_FOOD,FRIDAY,0
3120037,WESTERN_FOOD,SATURDAY,6
3120037,WESTERN_FOOD,SUNDAY,5
3120037,CHICKEN,MONDAY,-2
3120037,CHICKEN,TUESDAY,1
3120037,CHICKEN,WEDNESDAY,2
3120037,CHICKEN,THURSDAY,3
3120037,CHICKEN,FRIDAY,5
3120037,CHICKEN,SATURDAY,-3
3120037,CHICKEN,SUNDAY,-6
3120037,FAST_FOOD,MONDAY,-1
3120037,FAST_FOOD,TUESDAY,-1
3120037,FAST_FOOD,WEDNESDAY,1
3120037,FAST_FOOD,THURSDAY,0
3120037,FAST_FOOD,FRIDAY,1
3120037,FAST_FOOD,SATURDAY,1
3120037,FAST_FOOD,SUNDAY,-3
3120037,BUNSIK,MONDAY,-1
3120037,BUNSIK,TUESDAY,-1
3120037,BUNSIK,WEDNESDAY,0
3120037,BUNSIK,THURSDAY,0
3120037,BUNSIK,FRIDAY,2
3120037,BUNSIK,SATURDAY,2
3120037,BUNSIK,SUNDAY,-2
3120037,CAFE_BEVERAGE,MONDAY,1
3120037,CAFE_BEVERAGE,TUESDAY,2
3120037,CAFE_BEVERAGE,WEDNESDAY,2
3120037,CAFE_BEVERAGE,THURSDAY,3
3120037,CAFE_BEVERAGE,FRIDAY,2
3120037,CAFE_BEVERAGE,SATURDAY,-4
3120037,CAFE_BEVERAGE,SUNDAY,-6
3120037,BAKERY,MONDAY,0
3120037,BAKERY,TUESDAY,2
3120037,BAKERY,WEDNESDAY,2
3120037,BAKERY,THURSDAY,2
3120037,BAKERY,FRIDAY,3
3120037,BAKERY,SATURDAY,-3
3120037,BAKERY,SUNDAY,-5
3120038,KOREAN_FOOD,MONDAY,-1
3120038,KOREAN_FOOD,TUESDAY,1
3120038,KOREAN_FOOD,WEDNESDAY,0
3120038,KOREAN_FOOD,THURSDAY,1
3120038,KOREAN_FOOD,FRIDAY,3
3120038,KOREAN_FOOD,SATURDAY,0
3120038,KOREAN_FOOD,SUNDAY,-4
3120038,CHINESE_FOOD,MONDAY,2
3120038,CHINESE_FOOD,TUESDAY,2
3120038,CHINESE_FOOD,WEDNESDAY,2
3120038,CHINESE_FOOD,THURSDAY,2
3120038,CHINESE_FOOD,FRIDAY,4
3120038,CHINESE_FOOD,SATURDAY,-4
3120038,CHINESE_FOOD,SUNDAY,-6
3120038,JAPANESE_FOOD,MONDAY,2
3120038,JAPANESE_FOOD,TUESDAY,2
3120038,JAPANESE_FOOD,WEDNESDAY,3
3120038,JAPANESE_FOOD,THURSDAY,3
3120038,JAPANESE_FOOD,FRIDAY,-2
3120038,JAPANESE_FOOD,SATURDAY,-3
3120038,JAPANESE_FOOD,SUNDAY,-4
3120038,WESTERN_FOOD,MONDAY,3
3120038,WESTERN_FOOD,TUESDAY,3
3120038,WESTERN_FOOD,WEDNESDAY,3
3120038,WESTERN_FOOD,THURSDAY,2
3120038,WESTERN_FOOD,FRIDAY,6
3120038,WESTERN_FOOD,SATURDAY,0
3120038,WESTERN_FOOD,SUNDAY,-6
3120038,BUNSIK,MONDAY,0
3120038,BUNSIK,TUESDAY,-1
3120038,BUNSIK,WEDNESDAY,2
3120038,BUNSIK,THURSDAY,2
3120038,BUNSIK,FRIDAY,4
3120038,BUNSIK,SATURDAY,-1
3120038,BUNSIK,SUNDAY,-6
3120038,CAFE_BEVERAGE,MONDAY,-1
3120038,CAFE_BEVERAGE,TUESDAY,-1
3120038,CAFE_BEVERAGE,WEDNESDAY,-1
3120038,CAFE_BEVERAGE,THURSDAY,-1
3120038,CAFE_BEVERAGE,FRIDAY,1
3120038,CAFE_BEVERAGE,SATURDAY,2
3120038,CAFE_BEVERAGE,SUNDAY,0
3120038,BAKERY,MONDAY,-1
3120038,BAKERY,TUESDAY,0
3120038,BAKERY,WEDNESDAY,0
3120038,BAKERY,THURSDAY,0
3120038,BAKERY,FRIDAY,2
3120038,BAKERY,SATURDAY,1
3120038,BAKERY,SUNDAY,-2
3120039,KOREAN_FOOD,MONDAY,0
3120039,KOREAN_FOOD,TUESDAY,1
3120039,KOREAN_FOOD,WEDNESDAY,2
3120039,KOREAN_FOOD,THURSDAY,2
3120039,KOREAN_FOOD,FRIDAY,3
3120039,KOREAN_FOOD,SATURDAY,-1
3120039,KOREAN_FOOD,SUNDAY,-6
3120039,CHINESE_FOOD,MONDAY,2
3120039,CHINESE_FOOD,TUESDAY,2
3120039,CHINESE_FOOD,WEDNESDAY,3
3120039,CHINESE_FOOD,THURSDAY,3
3120039,CHINESE_FOOD,FRIDAY,3
3120039,CHINESE_FOOD,SATURDAY,-4
3120039,CHINESE_FOOD,SUNDAY,-6
3120039,JAPANESE_FOOD,MONDAY,-6
3120039,JAPANESE_FOOD,TUESDAY,3
3120039,JAPANESE_FOOD,WEDNESDAY,3
3120039,JAPANESE_FOOD,THURSDAY,4
3120039,JAPANESE_FOOD,FRIDAY,6
3120039,JAPANESE_FOOD,SATURDAY,6
3120039,JAPANESE_FOOD,SUNDAY,-6
3120039,FAST_FOOD,MONDAY,-3
3120039,FAST_FOOD,TUESDAY,0
3120039,FAST_FOOD,WEDNESDAY,1
3120039,FAST_FOOD,THURSDAY,1
3120039,FAST_FOOD,FRIDAY,2
3120039,FAST_FOOD,SATURDAY,1
3120039,FAST_FOOD,SUNDAY,-2
3120039,BUNSIK,MONDAY,2
3120039,BUNSIK,TUESDAY,4
3120039,BUNSIK,WEDNESDAY,4
3120039,BUNSIK,THURSDAY,4
3120039,BUNSIK,FRIDAY,2
3120039,BUNSIK,SATURDAY,-6
3120039,BUNSIK,SUNDAY,-6
3120039,CAFE_BEVERAGE,MONDAY,4
3120039,CAFE_BEVERAGE,TUESDAY,4
3120039,CAFE_BEVERAGE,WEDNESDAY,5
3120039,CAFE_BEVERAGE,THURSDAY,6
3120039,CAFE_BEVERAGE,FRIDAY,-2
3120039,CAFE_BEVERAGE,SATURDAY,-6
3120039,CAFE_BEVERAGE,SUNDAY,-6
3120039,BAKERY,MONDAY,0
3120039,BAKERY,TUESDAY,1
3120039,BAKERY,WEDNESDAY,4
3120039,BAKERY,THURSDAY,1
3120039,BAKERY,FRIDAY,2
3120039,BAKERY,SATURDAY,-1
3120039,BAKERY,SUNDAY,-6
3120040,KOREAN_FOOD,MONDAY,5
3120040,KOREAN_FOOD,TUESDAY,5
3120040,KOREAN_FOOD,WEDNESDAY,5
3120040,KOREAN_FOOD,THURSDAY,5
3120040,KOREAN_FOOD,FRIDAY,5
3120040,KOREAN_FOOD,SATURDAY,-6
3120040,KOREAN_FOOD,SUNDAY,-6
3120040,CHINESE_FOOD,MONDAY,5
3120040,CHINESE_FOOD,TUESDAY,6
3120040,CHINESE_FOOD,WEDNESDAY,6
3120040,CHINESE_FOOD,THURSDAY,6
3120040,CHINESE_FOOD,FRIDAY,6
3120040,CHINESE_FOOD,SATURDAY,-6
3120040,CHINESE_FOOD,SUNDAY,-6
3120040,JAPANESE_FOOD,MONDAY,6
3120040,JAPANESE_FOOD,TUESDAY,6
3120040,JAPANESE_FOOD,WEDNESDAY,6
3120040,JAPANESE_FOOD,THURSDAY,6
3120040,JAPANESE_FOOD,FRIDAY,6
3120040,JAPANESE_FOOD,SATURDAY,-6
3120040,JAPANESE_FOOD,SUNDAY,-6
3120040,WESTERN_FOOD,MONDAY,-6
3120040,WESTERN_FOOD,TUESDAY,6
3120040,WESTERN_FOOD,WEDNESDAY,6
3120040,WESTERN_FOOD,THURSDAY,6
3120040,WESTERN_FOOD,FRIDAY,6
3120040,WESTERN_FOOD,SATURDAY,-6
3120040,WESTERN_FOOD,SUNDAY,-6
3120040,BUNSIK,MONDAY,6
3120040,BUNSIK,TUESDAY,6
3120040,BUNSIK,WEDNESDAY,6
3120040,BUNSIK,THURSDAY,6
3120040,BUNSIK,FRIDAY,6
3120040,BUNSIK,SATURDAY,-6
3120040,BUNSIK,SUNDAY,-6
3120040,CAFE_BEVERAGE,MONDAY,4
3120040,CAFE_BEVERAGE,TUESDAY,6
3120040,CAFE_BEVERAGE,WEDNESDAY,6
3120040,CAFE_BEVERAGE,THURSDAY,6
3120040,CAFE_BEVERAGE,FRIDAY,6
3120040,CAFE_BEVERAGE,SATURDAY,-6
3120040,CAFE_BEVERAGE,SUNDAY,-6
3120041,KOREAN_FOOD,MONDAY,-1
3120041,KOREAN_FOOD,TUESDAY,0
3120041,KOREAN_FOOD,WEDNESDAY,1
3120041,KOREAN_FOOD,THURSDAY,1
3120041,KOREAN_FOOD,FRIDAY,3
3120041,KOREAN_FOOD,SATURDAY,0
3120041,KOREAN_FOOD,SUNDAY,-5
3120041,JAPANESE_FOOD,MONDAY,0
3120041,JAPANESE_FOOD,TUESDAY,2
3120041,JAPANESE_FOOD,WEDNESDAY,2
3120041,JAPANESE_FOOD,THURSDAY,3
3120041,JAPANESE_FOOD,FRIDAY,5
3120041,JAPANESE_FOOD,SATURDAY,-1
3120041,JAPANESE_FOOD,SUNDAY,-6
3120041,WESTERN_FOOD,MONDAY,-4
3120041,WESTERN_FOOD,TUESDAY,-2
3120041,WESTERN_FOOD,WEDNESDAY,-1
3120041,WESTERN_FOOD,THURSDAY,-1
3120041,WESTERN_FOOD,FRIDAY,3
3120041,WESTERN_FOOD,SATURDAY,5
3120041,WESTERN_FOOD,SUNDAY,0
3120041,CHICKEN,MONDAY,-1
3120041,CHICKEN,TUESDAY,1
3120041,CHICKEN,WEDNESDAY,1
3120041,CHICKEN,THURSDAY,2
3120041,CHICKEN,FRIDAY,6
3120041,CHICKEN,SATURDAY,2
3120041,CHICKEN,SUNDAY,-6
3120041,FAST_FOOD,MONDAY,5
3120041,FAST_FOOD,TUESDAY,5
3120041,FAST_FOOD,WEDNESDAY,5
3120041,FAST_FOOD,THURSDAY,5
3120041,FAST_FOOD,FRIDAY,5
3120041,FAST_FOOD,SATURDAY,-6
3120041,FAST_FOOD,SUNDAY,-6
3120041,BUNSIK,MONDAY,2
3120041,BUNSIK,TUESDAY,5
3120041,BUNSIK,WEDNESDAY,5
3120041,BUNSIK,THURSDAY,5
3120041,BUNSIK,FRIDAY,4
3120041,BUNSIK,SATURDAY,-6
3120041,BUNSIK,SUNDAY,-6
3120041,CAFE_BEVERAGE,MONDAY,2
3120041,CAFE_BEVERAGE,TUESDAY,4
3120041,CAFE_BEVERAGE,WEDNESDAY,4
3120041,CAFE_BEVERAGE,THURSDAY,4
3120041,CAFE_BEVERAGE,FRIDAY,4
3120041,CAFE_BEVERAGE,SATURDAY,-6
3120041,CAFE_BEVERAGE,SUNDAY,-6
3120041,BAKERY,MONDAY,2
3120041,BAKERY,TUESDAY,2
3120041,BAKERY,WEDNESDAY,3
3120041,BAKERY,THURSDAY,3
3120041,BAKERY,FRIDAY,4
3120041,BAKERY,SATURDAY,-1
3120041,BAKERY,SUNDAY,-6
3120042,KOREAN_FOOD,MONDAY,0
3120042,KOREAN_FOOD,TUESDAY,1
3120042,KOREAN_FOOD,WEDNESDAY,1
3120042,KOREAN_FOOD,THURSDAY,2
3120042,KOREAN_FOOD,FRIDAY,3
3120042,KOREAN_FOOD,SATURDAY,-2
